	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr20:17,000,000-18,000,000	250	23898	250	23898	250	23898	250	23898	250	23898	250	23898	1,500	143,388
chr20:18,000,000-19,000,000	354	45314	354	45314	354	45314	354	45314	354	45314	354	45314	2,124	271,884
chr20:19,000,000-20,000,000	236	31321	236	31321	236	31321	236	31321	236	31321	236	31321	1,416	187,926
chr20:20,000,000-21,000,000	185	15332	185	15332	185	15332	185	15332	185	15332	185	15332	1,110	91,992
chr20:21,000,000-22,000,000	317	41799	317	41799	317	41799	317	41799	317	41799	317	41799	1,902	250,794
chr20:22,000,000-23,000,000	292	42464	292	42464	292	42464	292	42464	292	42464	292	42464	1,752	254,784
chr20:23,000,000-24,000,000	611	89911	611	89911	611	89911	611	89911	611	89911	611	89911	3,666	539,466
chr20:24,000,000-25,000,000	221	31950	221	31950	221	31950	221	31950	221	31950	221	31950	1,326	191,700
chr20:25,000,000-26,000,000	716	200942	716	200942	716	200942	716	200942	716	200942	716	200942	4,296	1,205,652
chr20:26,000,000-27,000,000	528	812734	528	812734	528	812734	528	812734	528	812734	528	812734	3,168	4,876,404
chr20:27,000,000-28,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:28,000,000-29,000,000	60	986721	60	986721	60	986721	60	986721	60	986721	60	986721	360	5,920,326
chr20:29,000,000-30,000,000	1490	619379	1490	619379	1490	619379	1490	619379	1490	619379	1490	619379	8,940	3,716,274
chr20:30,000,000-31,000,000	1586	632649	1586	632649	1586	632649	1586	632649	1586	632649	1586	632649	9,516	3,795,894
chr20:31,000,000-32,000,000	329	272647	329	272647	329	272647	329	272647	329	272647	329	272647	1,974	1,635,882
chr20:32,000,000-33,000,000	377	25738	377	25738	377	25738	377	25738	377	25738	377	25738	2,262	154,428
chr20:33,000,000-34,000,000	340	26698	340	26698	340	26698	340	26698	340	26698	340	26698	2,040	160,188
chr20:34,000,000-35,000,000	454	33272	454	33272	454	33272	454	33272	454	33272	454	33272	2,724	199,632
chr20:35,000,000-36,000,000	448	26073	448	26073	448	26073	448	26073	448	26073	448	26073	2,688	156,438
chr20:36,000,000-37,000,000	447	28973	447	28973	447	28973	447	28973	447	28973	447	28973	2,682	173,838
chr20:37,000,000-38,000,000	293	22652	293	22652	293	22652	293	22652	293	22652	293	22652	1,758	135,912
chr20:38,000,000-39,000,000	291	25418	291	25418	291	25418	291	25418	291	25418	291	25418	1,746	152,508
chr20:39,000,000-40,000,000	200	37490	200	37490	200	37490	200	37490	200	37490	200	37490	1,200	224,940
chr20:40,000,000-41,000,000	220	26049	220	26049	220	26049	220	26049	220	26049	220	26049	1,320	156,294
chr20:41,000,000-42,000,000	283	33676	283	33676	283	33676	283	33676	283	33676	283	33676	1,698	202,056
chr20:42,000,000-43,000,000	212	29008	212	29008	212	29008	212	29008	212	29008	212	29008	1,272	174,048
chr20:43,000,000-44,000,000	304	31673	304	31673	304	31673	304	31673	304	31673	304	31673	1,824	190,038
chr20:44,000,000-45,000,000	301	16795	301	16795	301	16795	301	16795	301	16795	301	16795	1,806	100,770
chr20:45,000,000-46,000,000	375	38142	375	38142	375	38142	375	38142	375	38142	375	38142	2,250	228,852
chr20:46,000,000-47,000,000	204	12945	204	12945	204	12945	204	12945	204	12945	204	12945	1,224	77,670
chr20:47,000,000-48,000,000	455	51646	455	51646	455	51646	455	51646	455	51646	455	51646	2,730	309,876
chr20:48,000,000-49,000,000	388	49381	388	49381	388	49381	388	49381	388	49381	388	49381	2,328	296,286
chr20:49,000,000-50,000,000	413	22255	413	22255	413	22255	413	22255	413	22255	413	22255	2,478	133,530
chr20:50,000,000-51,000,000	411	20782	411	20782	411	20782	411	20782	411	20782	411	20782	2,466	124,692
chr20:51,000,000-52,000,000	331	16885	331	16885	331	16885	331	16885	331	16885	331	16885	1,986	101,310
chr20:52,000,000-53,000,000	291	20307	291	20307	291	20307	291	20307	291	20307	291	20307	1,746	121,842
chr20:53,000,000-54,000,000	433	48178	433	48178	433	48178	433	48178	433	48178	433	48178	2,598	289,068
chr20:54,000,000-55,000,000	305	33729	305	33729	305	33729	305	33729	305	33729	305	33729	1,830	202,374
chr20:55,000,000-56,000,000	289	47521	289	47521	289	47521	289	47521	289	47521	289	47521	1,734	285,126
chr20:56,000,000-57,000,000	374	25664	374	25664	374	25664	374	25664	374	25664	374	25664	2,244	153,984
chr20:57,000,000-58,000,000	208	15009	208	15009	208	15009	208	15009	208	15009	208	15009	1,248	90,054
chr20:58,000,000-59,000,000	240	16802	240	16802	240	16802	240	16802	240	16802	240	16802	1,440	100,812
chr20:59,000,000-60,000,000	214	25628	214	25628	214	25628	214	25628	214	25628	214	25628	1,284	153,768
chr20:60,000,000-61,000,000	203	22701	203	22701	203	22701	203	22701	203	22701	203	22701	1,218	136,206
chr20:61,000,000-62,000,000	257	36556	257	36556	257	36556	257	36556	257	36556	257	36556	1,542	219,336
chr20:62,000,000-63,000,000	275	25390	275	25390	275	25390	275	25390	275	25390	275	25390	1,650	152,340
chr20:63,000,000-64,000,000	364	41622	364	41622	364	41622	364	41622	364	41622	364	41622	2,184	249,732
chr20:64,000,000-64,444,167	128	173304	128	173304	128	173304	128	173304	128	173304	128	173304	768	1,039,824
chr21:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:8,000,000-9,000,000	51	985108	51	985108	51	985108	51	985108	51	985108	51	985108	306	5,910,648
chr21:9,000,000-10,000,000	386	923604	386	923604	386	923604	386	923604	386	923604	386	923604	2,316	5,541,624
chr21:10,000,000-11,000,000	350	927922	350	927922	350	927922	350	927922	350	927922	350	927922	2,100	5,567,532
chr21:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:12,000,000-13,000,000	87	982060	87	982060	87	982060	87	982060	87	982060	87	982060	522	5,892,360
chr21:13,000,000-14,000,000	1145	804812	1145	804812	1145	804812	1145	804812	1145	804812	1145	804812	6,870	4,828,872
chr21:14,000,000-15,000,000	421	61340	421	61340	421	61340	421	61340	421	61340	421	61340	2,526	368,040
chr21:15,000,000-16,000,000	249	25709	249	25709	249	25709	249	25709	249	25709	249	25709	1,494	154,254
chr21:16,000,000-17,000,000	307	33714	307	33714	307	33714	307	33714	307	33714	307	33714	1,842	202,284
chr21:17,000,000-18,000,000	458	62972	458	62972	458	62972	458	62972	458	62972	458	62972	2,748	377,832
chr21:18,000,000-19,000,000	270	29986	270	29986	270	29986	270	29986	270	29986	270	29986	1,620	179,916
chr21:19,000,000-20,000,000	248	27952	248	27952	248	27952	248	27952	248	27952	248	27952	1,488	167,712
chr21:20,000,000-21,000,000	259	19081	259	19081	259	19081	259	19081	259	19081	259	19081	1,554	114,486
chr21:21,000,000-22,000,000	223	17822	223	17822	223	17822	223	17822	223	17822	223	17822	1,338	106,932
chr21:22,000,000-23,000,000	255	26173	255	26173	255	26173	255	26173	255	26173	255	26173	1,530	157,038
chr21:23,000,000-24,000,000	275	20111	275	20111	275	20111	275	20111	275	20111	275	20111	1,650	120,666
chr21:24,000,000-25,000,000	242	19103	242	19103	242	19103	242	19103	242	19103	242	19103	1,452	114,618
chr21:25,000,000-26,000,000	231	20831	231	20831	231	20831	231	20831	231	20831	231	20831	1,386	124,986
chr21:26,000,000-27,000,000	281	18754	281	18754	281	18754	281	18754	281	18754	281	18754	1,686	112,524
chr21:27,000,000-28,000,000	617	87555	617	87555	617	87555	617	87555	617	87555	617	87555	3,702	525,330
chr21:28,000,000-29,000,000	425	53724	425	53724	425	53724	425	53724	425	53724	425	53724	2,550	322,344
chr21:29,000,000-30,000,000	263	20850	263	20850	263	20850	263	20850	263	20850	263	20850	1,578	125,100
chr21:30,000,000-31,000,000	252	21312	252	21312	252	21312	252	21312	252	21312	252	21312	1,512	127,872
chr21:31,000,000-32,000,000	364	22956	364	22956	364	22956	364	22956	364	22956	364	22956	2,184	137,736
chr21:32,000,000-33,000,000	407	28645	407	28645	407	28645	407	28645	407	28645	407	28645	2,442	171,870
chr21:33,000,000-34,000,000	365	26374	365	26374	365	26374	365	26374	365	26374	365	26374	2,190	158,244
chr21:34,000,000-35,000,000	185	133096	185	133096	185	133096	185	133096	185	133096	185	133096	1,110	798,576
chr21:35,000,000-36,000,000	250	25173	250	25173	250	25173	250	25173	250	25173	250	25173	1,500	151,038
chr21:36,000,000-37,000,000	400	25440	400	25440	400	25440	400	25440	400	25440	400	25440	2,400	152,640
chr21:37,000,000-38,000,000	290	28766	290	28766	290	28766	290	28766	290	28766	290	28766	1,740	172,596
chr21:38,000,000-39,000,000	239	23179	239	23179	239	23179	239	23179	239	23179	239	23179	1,434	139,074
chr21:39,000,000-40,000,000	281	22410	281	22410	281	22410	281	22410	281	22410	281	22410	1,686	134,460
chr21:40,000,000-41,000,000	285	45430	285	45430	285	45430	285	45430	285	45430	285	45430	1,710	272,580
chr21:41,000,000-42,000,000	263	25621	263	25621	263	25621	263	25621	263	25621	263	25621	1,578	153,726
chr21:42,000,000-43,000,000	355	35533	355	35533	355	35533	355	35533	355	35533	355	35533	2,130	213,198
chr21:43,000,000-44,000,000	197	432328	197	432328	197	432328	197	432328	197	432328	197	432328	1,182	2,593,968
chr21:44,000,000-45,000,000	327	193162	327	193162	327	193162	327	193162	327	193162	327	193162	1,962	1,158,972
chr21:45,000,000-46,000,000	250	39924	250	39924	250	39924	250	39924	250	39924	250	39924	1,500	239,544
chr21:46,000,000-46,709,983	239	52867	239	52867	239	52867	239	52867	239	52867	239	52867	1,434	317,202
chr22:0-1,000,000	1	9999	1	9999	1	9999	1	9999	1	9999	1	9999	6	59,994
chr22:10,000,000-11,000,000	28	486188	28	486188	28	486188	28	486188	28	486188	28	486188	168	2,917,128
chr22:11,000,000-12,000,000	48	994141	48	994141	48	994141	48	994141	48	994141	48	994141	288	5,964,846
chr22:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:15,000,000-16,000,000	64	987426	64	987426	64	987426	64	987426	64	987426	64	987426	384	5,924,556
chr22:16,000,000-17,000,000	1257	568951	1257	568951	1257	568951	1257	568951	1257	568951	1257	568951	7,542	3,413,706
chr22:17,000,000-18,000,000	526	49619	526	49619	526	49619	526	49619	526	49619	526	49619	3,156	297,714
chr22:18,000,000-19,000,000	191	799469	191	799469	191	799469	191	799469	191	799469	191	799469	1,146	4,796,814
chr22:19,000,000-20,000,000	321	27287	321	27287	321	27287	321	27287	321	27287	321	27287	1,926	163,722
chr22:20,000,000-21,000,000	550	114172	550	114172	550	114172	550	114172	550	114172	550	114172	3,300	685,032
chr22:21,000,000-22,000,000	260	473404	260	473404	260	473404	260	473404	260	473404	260	473404	1,560	2,840,424
chr22:22,000,000-23,000,000	567	133157	567	133157	567	133157	567	133157	567	133157	567	133157	3,402	798,942
chr22:23,000,000-24,000,000	639	265425	639	265425	639	265425	639	265425	639	265425	639	265425	3,834	1,592,550
chr22:24,000,000-25,000,000	535	122746	535	122746	535	122746	535	122746	535	122746	535	122746	3,210	736,476
chr22:25,000,000-26,000,000	670	86922	670	86922	670	86922	670	86922	670	86922	670	86922	4,020	521,532
chr22:26,000,000-27,000,000	286	23853	286	23853	286	23853	286	23853	286	23853	286	23853	1,716	143,118
chr22:27,000,000-28,000,000	260	19719	260	19719	260	19719	260	19719	260	19719	260	19719	1,560	118,314
chr22:28,000,000-29,000,000	484	64969	484	64969	484	64969	484	64969	484	64969	484	64969	2,904	389,814
chr22:29,000,000-30,000,000	459	34295	459	34295	459	34295	459	34295	459	34295	459	34295	2,754	205,770
chr22:30,000,000-31,000,000	337	19459	337	19459	337	19459	337	19459	337	19459	337	19459	2,022	116,754
chr22:31,000,000-32,000,000	507	31452	507	31452	507	31452	507	31452	507	31452	507	31452	3,042	188,712
chr22:32,000,000-33,000,000	505	47068	505	47068	505	47068	505	47068	505	47068	505	47068	3,030	282,408
chr22:33,000,000-34,000,000	342	15870	342	15870	342	15870	342	15870	342	15870	342	15870	2,052	95,220
chr22:34,000,000-35,000,000	304	43623	304	43623	304	43623	304	43623	304	43623	304	43623	1,824	261,738
chr22:35,000,000-36,000,000	362	33718	362	33718	362	33718	362	33718	362	33718	362	33718	2,172	202,308
chr22:36,000,000-37,000,000	430	30574	430	30574	430	30574	430	30574	430	30574	430	30574	2,580	183,444
chr22:37,000,000-38,000,000	350	18118	350	18118	350	18118	350	18118	350	18118	350	18118	2,100	108,708
chr22:38,000,000-39,000,000	527	56951	527	56951	527	56951	527	56951	527	56951	527	56951	3,162	341,706
chr22:39,000,000-40,000,000	416	35718	416	35718	416	35718	416	35718	416	35718	416	35718	2,496	214,308
chr22:40,000,000-41,000,000	433	26457	433	26457	433	26457	433	26457	433	26457	433	26457	2,598	158,742
chr22:41,000,000-42,000,000	496	26052	496	26052	496	26052	496	26052	496	26052	496	26052	2,976	156,312
chr22:42,000,000-43,000,000	495	68194	495	68194	495	68194	495	68194	495	68194	495	68194	2,970	409,164
chr22:43,000,000-44,000,000	313	33568	313	33568	313	33568	313	33568	313	33568	313	33568	1,878	201,408
chr22:44,000,000-45,000,000	369	32830	369	32830	369	32830	369	32830	369	32830	369	32830	2,214	196,980
chr22:45,000,000-46,000,000	316	21193	316	21193	316	21193	316	21193	316	21193	316	21193	1,896	127,158
chr22:46,000,000-47,000,000	312	61063	312	61063	312	61063	312	61063	312	61063	312	61063	1,872	366,378
chr22:47,000,000-48,000,000	251	25072	251	25072	251	25072	251	25072	251	25072	251	25072	1,506	150,432
chr22:48,000,000-49,000,000	290	42498	290	42498	290	42498	290	42498	290	42498	290	42498	1,740	254,988
chr22:49,000,000-50,000,000	274	39254	274	39254	274	39254	274	39254	274	39254	274	39254	1,644	235,524
chr22:50,000,000-50,818,468	275	245385	275	245385	275	245385	275	245385	275	245385	275	245385	1,650	1,472,310
chrX:0-1,000,000	451	589346	451	589346	451	589346	451	589346	451	589346	451	589346	2,706	3,536,076
chrX:1,000,000-2,000,000	638	388649	638	388649	638	388649	638	388649	638	388649	638	388649	3,828	2,331,894
chrX:2,000,000-3,000,000	317	636892	317	636892	317	636892	317	636892	317	636892	317	636892	1,902	3,821,352
chrX:3,000,000-4,000,000	673	186368	673	186368	673	186368	673	186368	673	186368	673	186368	4,038	1,118,208
chrX:4,000,000-5,000,000	362	42090	362	42090	362	42090	362	42090	362	42090	362	42090	2,172	252,540
chrX:5,000,000-6,000,000	311	39707	311	39707	311	39707	311	39707	311	39707	311	39707	1,866	238,242
chrX:6,000,000-7,000,000	332	45366	332	45366	332	45366	332	45366	332	45366	332	45366	1,992	272,196
chrX:7,000,000-8,000,000	422	58852	422	58852	422	58852	422	58852	422	58852	422	58852	2,532	353,112
chrX:8,000,000-9,000,000	509	51575	509	51575	509	51575	509	51575	509	51575	509	51575	3,054	309,450
chrX:9,000,000-10,000,000	340	35456	340	35456	340	35456	340	35456	340	35456	340	35456	2,040	212,736
chrX:10,000,000-11,000,000	252	177781	252	177781	252	177781	252	177781	252	177781	252	177781	1,512	1,066,686
chrX:11,000,000-12,000,000	234	110653	234	110653	234	110653	234	110653	234	110653	234	110653	1,404	663,918
chrX:12,000,000-13,000,000	302	45683	302	45683	302	45683	302	45683	302	45683	302	45683	1,812	274,098
chrX:13,000,000-14,000,000	309	33338	309	33338	309	33338	309	33338	309	33338	309	33338	1,854	200,028
chrX:14,000,000-15,000,000	318	92756	318	92756	318	92756	318	92756	318	92756	318	92756	1,908	556,536
chrX:15,000,000-16,000,000	351	38010	351	38010	351	38010	351	38010	351	38010	351	38010	2,106	228,060
chrX:16,000,000-17,000,000	402	56844	402	56844	402	56844	402	56844	402	56844	402	56844	2,412	341,064
chrX:17,000,000-18,000,000	279	41445	279	41445	279	41445	279	41445	279	41445	279	41445	1,674	248,670
chrX:18,000,000-19,000,000	323	35067	323	35067	323	35067	323	35067	323	35067	323	35067	1,938	210,402
chrX:19,000,000-20,000,000	345	40330	345	40330	345	40330	345	40330	345	40330	345	40330	2,070	241,980
chrX:20,000,000-21,000,000	295	45265	295	45265	295	45265	295	45265	295	45265	295	45265	1,770	271,590
chrX:21,000,000-22,000,000	278	175670	278	175670	278	175670	278	175670	278	175670	278	175670	1,668	1,054,020
chrX:22,000,000-23,000,000	298	48173	298	48173	298	48173	298	48173	298	48173	298	48173	1,788	289,038
chrX:23,000,000-24,000,000	452	44770	452	44770	452	44770	452	44770	452	44770	452	44770	2,712	268,620
chrX:24,000,000-25,000,000	396	32411	396	32411	396	32411	396	32411	396	32411	396	32411	2,376	194,466
chrX:25,000,000-26,000,000	309	43633	309	43633	309	43633	309	43633	309	43633	309	43633	1,854	261,798
chrX:26,000,000-27,000,000	328	47156	328	47156	328	47156	328	47156	328	47156	328	47156	1,968	282,936
chrX:27,000,000-28,000,000	350	39823	350	39823	350	39823	350	39823	350	39823	350	39823	2,100	238,938
chrX:28,000,000-29,000,000	289	46521	289	46521	289	46521	289	46521	289	46521	289	46521	1,734	279,126
chrX:29,000,000-30,000,000	304	29666	304	29666	304	29666	304	29666	304	29666	304	29666	1,824	177,996
chrX:30,000,000-31,000,000	337	64082	337	64082	337	64082	337	64082	337	64082	337	64082	2,022	384,492
chrX:31,000,000-32,000,000	281	55052	281	55052	281	55052	281	55052	281	55052	281	55052	1,686	330,312
chrX:32,000,000-33,000,000	240	26398	240	26398	240	26398	240	26398	240	26398	240	26398	1,440	158,388
chrX:33,000,000-34,000,000	241	21770	241	21770	241	21770	241	21770	241	21770	241	21770	1,446	130,620
chrX:34,000,000-35,000,000	261	32823	261	32823	261	32823	261	32823	261	32823	261	32823	1,566	196,938
chrX:35,000,000-36,000,000	294	27151	294	27151	294	27151	294	27151	294	27151	294	27151	1,764	162,906
chrX:36,000,000-37,000,000	314	51886	314	51886	314	51886	314	51886	314	51886	314	51886	1,884	311,316
chrX:37,000,000-38,000,000	409	275352	409	275352	409	275352	409	275352	409	275352	409	275352	2,454	1,652,112
chrX:38,000,000-39,000,000	227	22865	227	22865	227	22865	227	22865	227	22865	227	22865	1,362	137,190
chrX:39,000,000-40,000,000	259	20869	259	20869	259	20869	259	20869	259	20869	259	20869	1,554	125,214
chrX:40,000,000-41,000,000	377	21513	377	21513	377	21513	377	21513	377	21513	377	21513	2,262	129,078
chrX:41,000,000-42,000,000	432	33377	432	33377	432	33377	432	33377	432	33377	432	33377	2,592	200,262
chrX:42,000,000-43,000,000	270	85132	270	85132	270	85132	270	85132	270	85132	270	85132	1,620	510,792
chrX:43,000,000-44,000,000	281	35951	281	35951	281	35951	281	35951	281	35951	281	35951	1,686	215,706
chrX:44,000,000-45,000,000	477	35784	477	35784	477	35784	477	35784	477	35784	477	35784	2,862	214,704
chrX:45,000,000-46,000,000	268	22462	268	22462	268	22462	268	22462	268	22462	268	22462	1,608	134,772
chrX:46,000,000-47,000,000	458	53007	458	53007	458	53007	458	53007	458	53007	458	53007	2,748	318,042
chrX:47,000,000-48,000,000	456	46745	456	46745	456	46745	456	46745	456	46745	456	46745	2,736	280,470
